"C:\Program Files (x86)\Steam\steamapps\common\SourceFilmmaker\game\sfm.exe" +sv_lan 1 -useqtport -tools -dev -sw -w 1280 -h 720 +mat_hdr_level 3 +mat_queue_mode 0 -game usermod -insecure

c:\users\timothy\documents\github\sfmanimation\scene1.dmx#0

1280x720 @24.00 fps
motion blur samples:    per-camera settings
depth of field samples: per-camera settings

Frame  	Frame  	Total  	Shot                   	Map                    	DoF    	MBlur  	Total
Number 	Time   	Time   	Name                   	Name                   	Count  	Count  	Count
    308	  0.323	    122	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    309	  0.315	    123	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    310	  0.265	    123	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    311	  0.320	    123	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    312	  0.322	    123	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    313	  0.320	    124	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    314	  0.324	    124	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    315	  0.299	    124	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    316	  0.318	    125	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    317	  0.320	    125	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    318	  0.322	    125	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    319	  0.310	    126	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    320	  0.313	    126	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    321	  0.279	    126	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    322	  0.311	    127	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    323	  0.313	    127	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    324	  0.273	    127	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    325	  0.280	    127	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    326	  0.266	    128	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    327	  0.276	    128	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    328	  0.268	    128	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    329	  0.276	    129	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    330	  0.316	    129	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    331	  0.315	    129	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    332	  0.320	    129	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    333	  0.315	    130	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    334	  0.320	    130	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    335	  0.278	    130	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    336	  0.312	    131	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    337	  0.311	    131	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    338	  0.321	    131	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    339	  0.316	    132	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    340	  0.323	    132	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    341	  0.318	    132	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    342	  0.317	    133	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    343	  0.319	    133	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    344	  0.325	    133	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    345	  0.314	    134	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    346	  0.264	    134	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    347	  0.314	    134	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    348	  0.319	    134	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    349	  0.318	    135	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    350	  0.319	    135	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    351	  0.316	    135	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    352	  0.315	    136	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    353	  0.320	    136	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    354	  0.325	    136	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    355	  0.313	    137	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    356	  0.315	    137	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    357	  0.325	    137	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    358	  0.277	    138	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    359	  0.315	    138	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    360	  0.316	    138	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    361	  0.313	    139	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    362	  0.344	    139	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    363	  0.317	    139	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    364	  0.317	    140	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    365	  0.319	    140	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    366	  0.276	    140	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    367	  0.316	    140	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    368	  0.312	    141	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    369	  0.264	    141	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    370	  0.274	    141	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    371	  0.317	    142	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    372	  0.323	    142	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    373	  0.324	    142	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    374	  0.327	    143	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    375	  0.323	    143	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    376	  0.319	    143	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    377	  0.321	    144	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    378	  0.327	    144	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    379	  0.329	    144	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    380	  0.331	    145	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    381	  0.291	    145	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    382	  0.323	    145	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    383	  0.323	    145	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    384	  0.325	    146	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    385	  0.319	    146	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    386	  0.313	    146	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    387	  0.311	    147	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    388	  0.314	    147	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    389	  0.312	    147	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    390	  0.308	    148	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    391	  0.311	    148	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    392	  0.276	    148	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    393	  0.310	    149	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    394	  0.309	    149	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    395	  0.315	    149	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    396	  0.309	    150	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    397	  0.312	    150	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    398	  0.312	    150	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    399	  0.315	    150	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    400	  0.308	    151	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    401	  0.313	    151	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    402	  0.291	    151	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    403	  0.315	    152	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    404	  0.319	    152	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    405	  0.331	    152	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    406	  0.310	    153	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    407	  0.309	    153	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    408	  0.314	    153	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    409	  0.311	    154	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    410	  0.308	    154	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    411	  0.313	    154	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    412	  0.318	    155	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    413	  0.288	    155	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    414	  0.308	    155	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    415	  0.313	    155	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    416	  0.314	    156	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    417	  0.315	    156	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    418	  0.326	    156	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    419	  0.307	    157	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    420	  0.311	    157	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    421	  0.321	    157	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    422	  0.306	    158	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    423	  0.271	    158	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    424	  0.310	    158	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    425	  0.313	    159	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    426	  0.313	    159	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    427	  0.307	    159	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    428	  0.314	    159	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    429	  0.310	    160	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    430	  0.309	    160	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    431	  0.315	    160	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    432	  0.310	    161	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    433	  0.294	    161	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    434	  0.316	    161	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    435	  0.311	    162	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    436	  0.311	    162	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    437	  0.312	    162	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    438	  0.311	    163	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    439	  0.310	    163	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    440	  0.311	    163	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    441	  0.316	    163	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    442	  0.306	    164	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    443	  0.288	    164	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    444	  0.316	    164	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    445	  0.311	    165	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    446	  0.314	    165	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    447	  0.323	    165	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    448	  0.308	    166	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    449	  0.313	    166	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    450	  0.323	    166	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    451	  0.307	    167	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    452	  0.314	    167	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    453	  0.315	    167	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    454	  0.292	    168	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    455	  0.307	    168	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    456	  0.309	    168	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    457	  0.313	    168	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    458	  0.309	    169	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    459	  0.310	    169	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    460	  0.310	    169	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    461	  0.308	    170	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    462	  0.312	    170	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    463	  0.271	    170	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    464	  0.308	    171	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    465	  0.312	    171	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    466	  0.316	    171	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    467	  0.315	    172	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    468	  0.308	    172	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    469	  0.311	    172	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    470	  0.318	    172	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    471	  0.307	    173	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    472	  0.308	    173	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    473	  0.292	    173	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    474	  0.305	    174	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    475	  0.309	    174	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    476	  0.314	    174	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    477	  0.306	    175	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    478	  0.310	    175	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    479	  0.307	    175	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    480	  0.311	    176	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    481	  0.312	    176	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    482	  0.276	    176	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    483	  0.310	    176	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    484	  0.311	    177	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    485	  0.315	    177	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    486	  0.321	    177	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    487	  0.308	    178	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    488	  0.314	    178	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    489	  0.316	    178	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    490	  0.305	    179	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    491	  0.309	    179	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    492	  0.284	    179	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    493	  0.308	    180	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    494	  0.314	    180	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    495	  0.308	    180	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    496	  0.313	    180	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    497	  0.311	    181	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    498	  0.308	    181	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    499	  0.312	    181	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    500	  0.310	    182	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    501	  0.264	    182	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    502	  0.313	    182	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    503	  0.312	    183	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    504	  0.316	    183	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    505	  0.315	    183	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    506	  0.311	    184	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    507	  0.310	    184	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    508	  0.311	    184	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
    509	  0.310	    184	shot2                 	koth_sollytude_rc1.bsp	    8	    8	    8
